playerId,snapshot_season,snapshot_round,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,givenName,surname,age,heightCm,weightKg,jumperNumber,stateOfOrigin,debutYear,recruitedFrom,draftType,position,photoURL,dateOfBirth
CD_I1012661,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Lauren,Ahrens,34,182,0,27,VIC,2020,Melbourne University (VFLW)/Essendon (VFLW)/Gold Coast,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012661.png?im=Scale,width=0.6,height=0.6",19/08/1991
CD_I1012662,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Airlie,Runnalls,27,163,0,36,VIC,2022,North Melbourne VFLW/Fremantle,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012662.png?im=Scale,width=0.6,height=0.6",25/06/1998
CD_I1012668,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Caitlin,Greiser,26,179,0,9,VIC,2020,Western U18/Melbourne University (VFLW)/Southern Saints (VFLW)/St Kilda,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012668.png?im=Scale,width=0.6,height=0.6",17/02/1999
CD_I1012692,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Kate,Dempsey,30,164,0,19,VIC,2020,St Bedes-Mentone (Vic)/Richmond (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012692.png?im=Scale,width=0.6,height=0.6",25/03/1995
CD_I1012694,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Alice,Edmonds,27,189,0,33,VIC,2020,East Brighton (Vic)/Caulfield Grammarians (Vic)/Richmond (VFLW)/Richmond,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012694.png?im=Scale,width=0.6,height=0.6",31/05/1998
CD_I1012700,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Beth,Lynch,28,166,0,20,VIC,2019,Richmond (VFLW)/North Melbourne,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012700.png?im=Scale,width=0.6,height=0.6",19/05/1997
CD_I1012709,2025,2,2,CD_T8096,CARL,Carlton,Blues,Tara,Bohanna,30,178,0,42,VIC,2022,Whitehorse Colts (Vic)/Eastern Devils (VFLW)/Southern Saints (VFLW),other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012709.png?im=Scale,width=0.6,height=0.6",02/03/1995
CD_I1012712,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Alison,Drennan,34,176,0,10,VIC,2019,Cranbourne (VFLW)/Southern Saints (VFLW)/North Melbourne/St Kilda/Gold Coast,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012712.png?im=Scale,width=0.6,height=0.6",30/01/1991
CD_I1012713,2025,2,2,CD_T7386,NAR,Narrm,Demons,Shelley,Heath,25,160,0,30,VIC,2019,South Mornington (Vic)/Dromana (Vic)/Mt Martha (Vic)/Dandenong U18/Southern Saints (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012713.png?im=Scale,width=0.6,height=0.6",06/06/2000
CD_I1012716,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Selena,Karlson,27,182,0,20,VIC,2019,Frankston (Vic)/Seaford (Vic)/Southern Saints (VFLW)/Western Bulldogs/St Kilda's List/Collingwood (VFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012716.png?im=Scale,width=0.6,height=0.6",13/08/1998
CD_I1012957,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Alice,Mitchell,24,183,0,8,NSW,2023,Pittwater (NSW)/Mosman (NSW)/Gunnedah (NSW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012957.png?im=Scale,width=0.6,height=0.6",08/08/2001
CD_I1012987,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Serene,Watson,23,174,0,12,NSW,2020,Southport (Qld)/Broadbeach (Qld)/Bond University (QAFLW)/Gold Coast,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012987.png?im=Scale,width=0.6,height=0.6",03/11/2001
CD_I1012989,2025,2,2,CD_T7887,BL,Brisbane Lions,Lions,Taylor,Smith,25,180,0,31,QLD,2020,Bond University (QAFLW)/Gold Coast,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012989.png?im=Scale,width=0.6,height=0.6",13/02/2000
CD_I1012994,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Bella R.,Smith,23,182,0,22,SA,2021,Sydney Swans,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012994.png?im=Scale,width=0.6,height=0.6",20/09/2001
CD_I1013015,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Tamara,Smith,25,160,0,24,VIC,2022,Euroa (Vic)/Mooroopna (Vic)/Murray U18/Richmond (VFLW)/Geelong (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013015.png?im=Scale,width=0.6,height=0.6",05/06/2000
CD_I1013017,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Molly,McDonald,24,167,0,1,VIC,2020,Seaford JFC (Vic)/Dandenong U18/Southern Sanits (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013017.png?im=Scale,width=0.6,height=0.6",04/05/2001
CD_I1013026,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Elisabeth,Georgostathis,23,162,0,17,VIC,2020,VU Western Spurs (Vic)/Western U18,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013026.png?im=Scale,width=0.6,height=0.6",17/10/2001
CD_I1013027,2025,2,2,CD_T8096,CARL,Carlton,Blues,Abbie,McKay,24,171,0,5,VIC,2019,Prahran (Vic)/Sandringham U18/Carlton (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013027.png?im=Scale,width=0.6,height=0.6",15/11/2000
CD_I1013028,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Katie,Lynch,25,180,0,7,VIC,2019,Camberwell (Vic)/Kew Rovers (Vic)/Oakleigh U18/Collingwood (VFLW)/Collingwood/Western Bulldogs,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013028.png?im=Scale,width=0.6,height=0.6",06/04/2000
CD_I1013032,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Britney,Gutknecht,24,167,0,18,VIC,2020,Laurimar (Vic)/Northern U18/Carlton (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013032.png?im=Scale,width=0.6,height=0.6",20/04/2001
CD_I1013120,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Nicole,Bresnehan,28,165,0,12,TAS,2019,Clarence (TSLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013120.png?im=Scale,width=0.6,height=0.6",25/03/1997
CD_I1013442,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Jasmine,Ferguson,26,175,0,20,VIC,2022,Gippsland U18/Collingwood (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013442.png?im=Scale,width=0.6,height=0.6",26/05/1999
CD_I1013522,2025,2,2,CD_T9406,ESS,Essendon,Bombers,Georgia,Nanscawen,33,162,0,5,VIC,2019,Swan Districts (WAFLW)/North Melbourne/Essendon (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013522.png?im=Scale,width=0.6,height=0.6",27/05/1992
CD_I1013706,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Sarah,Rowe,30,169,0,7,INT,2019,County Mayo (Ireland),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013706.png?im=Scale,width=0.6,height=0.6",25/07/1995
CD_I1013933,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Georgie,Rankin,27,172,0,10,VIC,2019,Surfers Paradise (Qld),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013933.png?im=Scale,width=0.6,height=0.6",28/01/1998
CD_I1013937,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Angelique,Stannett,28,163,0,4,WA,2019,Perth Glory (W-A League),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013937.png?im=Scale,width=0.6,height=0.6",15/04/1997
CD_I1013943,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Tessa,Boyd,28,173,0,24,VIC,2025,Western Bulldogs/Southern Saints (VFLW)/North Melbourne Werribee (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013943.png?im=Scale,width=0.6,height=0.6",10/03/1997
CD_I1014034,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Aisling,McCarthy,29,172,0,7,INT,2019,County Tipperary (Ireland)/Western Bulldogs/West Coast,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014034.png?im=Scale,width=0.6,height=0.6",24/02/1996
CD_I1014359,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Laura,Gardiner,22,165,0,31,VIC,2021,Geelong West (Vic)/Geelong U18/Geelong,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014359.png?im=Scale,width=0.6,height=0.6",21/11/2002
CD_I1014367,2025,2,2,CD_T7386,NAR,Narrm,Demons,Alyssa,Bannan,23,177,0,6,VIC,2021,South Morang (Vic)/Northern U18,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014367.png?im=Scale,width=0.6,height=0.6",13/04/2002
CD_I1014372,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Jessica,Fitzgerald,23,163,0,23,VIC,2021,Bundoora Park (Vic)/St Mary's Greensborough (Vic)/Northern U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014372.png?im=Scale,width=0.6,height=0.6",08/03/2002
CD_I1014373,2025,2,2,CD_T8096,CARL,Carlton,Blues,Ciara,Fitzgerald,24,170,0,36,VIC,2020,West Preston Lakeside,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014373.png?im=Scale,width=0.6,height=0.6",20/08/2001
CD_I1014375,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Ellie,McKenzie,22,176,0,22,VIC,2021,Fitzroy JFC (Vic)/Northern U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014375.png?im=Scale,width=0.6,height=0.6",17/10/2002
CD_I1014556,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Hannah,Priest,33,168,0,14,SA,2020,Morphettville Park (SA)/Norwood (SANFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014556.png?im=Scale,width=0.6,height=0.6",16/05/1992
CD_I1014559,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Najwa,Allen,31,173,0,4,SA,2020,Eastlake FC (ACT)/Adelaide,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014559.png?im=Scale,width=0.6,height=0.6",25/06/1994
CD_I1014599,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Caitlin,Gould,26,182,0,1,SA,2020,Happy Valley (SA)/Glenelg (SANFLW),other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014599.png?im=Scale,width=0.6,height=0.6",19/07/1999
CD_I1014618,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Tiffany,King,26,179,0,24,SA,,South Adelaide (SANFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014618.png?im=Scale,width=0.6,height=0.6",08/04/1999
CD_I1014624,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Indy,Tahau,22,176,0,10,SA,2021,Happy Valley (SA)/South Adelaide (SANFLW)/Brisbane Lions,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014624.png?im=Scale,width=0.6,height=0.6",22/10/2002
CD_I1014628,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Taylah,Levy,24,165,0,10,SA,2023,South Adelaide (SANFLW) / Adelaide,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014628.png?im=Scale,width=0.6,height=0.6",31/03/2001
CD_I1014662,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Kiera,Mueller,22,165,0,13,SA,2022,Blackwood (SA)/Sturt (SANFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014662.png?im=Scale,width=0.6,height=0.6",21/04/2003
CD_I1014663,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Zoe,Prowse,22,177,0,4,SA,2022,Sturt (SANFLW)/Glenunga (SA)/Mt Lofty (SA),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014663.png?im=Scale,width=0.6,height=0.6",03/07/2003
CD_I1014781,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Emelia,Yassir,21,159,0,2,VIC,2022,Pascoe Vale (Vic)/Calder U18/Essendon (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014781.png?im=Scale,width=0.6,height=0.6",25/09/2003
CD_I1014785,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Zali,Friswell,21,165,0,20,VIC,2022,Aberfeldie (Vic)/Calder U18/Essendon (VFLW),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014785.png?im=Scale,width=0.6,height=0.6",30/12/2003
CD_I1014793,2025,2,2,CD_T7386,NAR,Narrm,Demons,Tahlia,Gillard,21,190,0,17,VIC,2022,Moonee Valley (Vic)/Essendon Douta Stars (Vic)/Calder U18/Essendon (VFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014793.png?im=Scale,width=0.6,height=0.6",12/12/2003
CD_I1014810,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Georgie,Prespakis,22,168,0,41,VIC,2022,Romsey (Vic)/Sunbury (Vic)/Calder U18/Essendon (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014810.png?im=Scale,width=0.6,height=0.6",13/03/2003
CD_I1014835,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Tyanna,Smith,22,167,0,6,VIC,2021,Beaconsfield (Vic)/Dandenong U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014835.png?im=Scale,width=0.6,height=0.6",29/10/2002
CD_I1014841,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Ashleigh,Richards,21,167,0,22,VIC,2022,Beleura (Vic)/Dandenong U18/Port Melbourne (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014841.png?im=Scale,width=0.6,height=0.6",22/10/2003
CD_I1014869,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Jenna,Richardson,23,170,0,11,VIC,2022,Donvale (Vic)/Eastern U18/Hawthorn (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014869.png?im=Scale,width=0.6,height=0.6",16/10/2001
CD_I1014873,2025,2,2,CD_T8096,CARL,Carlton,Blues,Tarni,Brown,23,166,0,26,VIC,2021,Donvale (Vic)/Eastern U18/Collingwood,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014873.png?im=Scale,width=0.6,height=0.6",26/03/2002
CD_I1014882,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Laura,McClelland,24,174,0,16,VIC,2020,Monbulk (Vic)/Ferntree Gully (Vic)/Eastern U18/Hawthorn (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014882.png?im=Scale,width=0.6,height=0.6",03/07/2001
CD_I1014904,2025,2,2,CD_T7386,NAR,Narrm,Demons,Megan,Fitzsimon,23,169,0,24,VIC,2021,Bairnsdale (Vic)/Sale City (Vic)/Gippsland U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014904.png?im=Scale,width=0.6,height=0.6",10/08/2002
CD_I1014917,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Lily-Rose,Williamson,21,168,0,15,VIC,2022,Traralgon (Vic)/Gippsland U18/Warragul (Vic),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014917.png?im=Scale,width=0.6,height=0.6",25/08/2004
CD_I1014962,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Ella,Friend,21,175,0,16,VIC,2022,Horsham Saints (Vic)/Lake Wendoree (Vic)/Ballarat Grammar (Vic)/GWV U18/Western Bulldogs (VFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014962.png?im=Scale,width=0.6,height=0.6",30/12/2003
CD_I1014991,2025,2,2,CD_T8096,CARL,Carlton,Blues,Keeley,Skepper,21,163,0,4,VIC,2022,Wodonga (Vic)/Benalla (Vic)/Murray U18/Shepparton United (Vic),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014991.png?im=Scale,width=0.6,height=0.6",15/03/2004
CD_I1015012,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Ally,Morphett,21,188,0,7,ACT,2022,East Wagga-Kooringal (NSW)/Murray U18/Belconnen (AFL Canberra)/GWS Giants,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015012.png?im=Scale,width=0.6,height=0.6",11/11/2003
CD_I1015025,2025,2,2,CD_T7386,NAR,Narrm,Demons,Georgia,Gall,21,183,0,9,VIC,2023,Euroa (Vic)/Seymour (Vic),other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015025.png?im=Scale,width=0.6,height=0.6",30/07/2004
CD_I1015029,2025,2,2,CD_T7386,NAR,Narrm,Demons,Maeve,Chaplin,23,167,0,13,VIC,2022,West Preston-Lakeside (Vic)/Northern U18/Darebin (Vic)/Carlton (VFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015029.png?im=Scale,width=0.6,height=0.6",22/08/2002
CD_I1015047,2025,2,2,CD_T8096,CARL,Carlton,Blues,Mimi,Hill,22,165,0,10,VIC,2021,Kew Comets (Vic)/Old Scotch (Vic)/Oakleigh U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015047.png?im=Scale,width=0.6,height=0.6",04/10/2002
CD_I1015053,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Alana,Porter,24,163,0,9,VIC,2020,St Peters (Vic)/Oakleigh U18/Eastern Devils (Vic)/Collingwood (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015053.png?im=Scale,width=0.6,height=0.6",07/02/2001
CD_I1015060,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Nicola,Xenos,24,161,0,27,VIC,2020,Kew Comets (Vic)/Oakleigh U18/Collingwood (VFLW),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015060.png?im=Scale,width=0.6,height=0.6",08/03/2001
CD_I1015068,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Charlie,Rowbottom,21,179,0,8,VIC,2022,St Kevin's (Vic)/East Malvern (Vic)/Oakleigh U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015068.png?im=Scale,width=0.6,height=0.6",22/10/2003
CD_I1015070,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Eliza,James,21,168,0,2,VIC,2022,St Peters (Vic)/Oakleigh U18/Collingwood (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015070.png?im=Scale,width=0.6,height=0.6",13/10/2003
CD_I1015088,2025,2,2,CD_T7386,NAR,Narrm,Demons,Elizabeth,McNamara,23,166,0,22,VIC,2021,Ashburton (Vic)/East Malvern (Vic)/Sandringham U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015088.png?im=Scale,width=0.6,height=0.6",19/04/2002
CD_I1015091,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Sarah,Hartwig,23,173,0,15,VIC,2021,St Peters (Vic)/St Bedes-Mentone (Vic)/Sandringham U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015091.png?im=Scale,width=0.6,height=0.6",12/04/2002
CD_I1015094,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Alice,Burke,22,162,0,3,VIC,2021,East Brighton (Vic)/Brighton Beach (Vic)/St Bedes-Mentone (Vic)/Sandringham U18,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015094.png?im=Scale,width=0.6,height=0.6",03/10/2002
CD_I1015097,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Bella,Eddey,23,162,0,3,VIC,2021,East Sandringham (Vic)/Brighton Beach (Vic)/Old Brighton (Vic)/Sandringham U18,other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015097.png?im=Scale,width=0.6,height=0.6",11/02/2002
CD_I1015105,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Daisy,Walker,23,169,0,28,VIC,2021,St Bedes-Mentone (Vic)/Beaumaris (Vic)/Sandringham U18/Carlton,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015105.png?im=Scale,width=0.6,height=0.6",04/06/2002
CD_I1015124,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Ruby,Tripodi,24,162,0,19,VIC,2023,Williamstown CYMS (Vic)/Western U18/Williamstown (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015124.png?im=Scale,width=0.6,height=0.6",02/05/2001
CD_I1015137,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Isabelle,Pritchard,23,178,0,4,VIC,2021,Spotswood (Vic)/Western U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015137.png?im=Scale,width=0.6,height=0.6",08/03/2002
CD_I1015147,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Charlotte,Baskaran,20,162,0,26,VIC,2022,Aberfeldie (Vic)/Western U18/Hawthorn,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015147.png?im=Scale,width=0.6,height=0.6",09/12/2004
CD_I1015152,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Montana,Ham,21,179,0,18,VIC,2022,Hillside (Vic)/Keilor (Vic)/Western U18,other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015152.png?im=Scale,width=0.6,height=0.6",29/03/2004
CD_I1015163,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Kiera,Whiley,20,172,0,4,VIC,2024,Caroline Springs,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015163.png?im=Scale,width=0.6,height=0.6",07/04/2005
CD_I1015174,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Ash,Van Loon,20,169,0,17,VIC,2022,Drysdale (Vic)/St Mary's Geel (Vic)/Geelong U18/Essendon,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015174.png?im=Scale,width=0.6,height=0.6",08/12/2004
CD_I1015175,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Tess,Craven,21,163,0,5,VIC,2022,Drysdale (Vic)/Geelong U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015175.png?im=Scale,width=0.6,height=0.6",23/12/2003
