Player,Team,Position,Price,SeasonPriceChange,PriceChg,PricedAt,BreakEven,LastScore,LastTG,LastPPM,LastCBA,CBAchg,LastKI,KIchg,SeasAvg,SeasTG,SeasPPM,SeasCBA,SeasKI,Last3Score,Last3TG,Last3PPM,Last3CBA,Last3KI,OwnershipTotal,OwnershipTop1000,OwnershipTop100,OwnershipTop10,OwnershipTop1000Chg,OwnershipTop100Chg,OwnershipTop10Chg,WinAvg,LossAvg,HomeAvg,AwayAvg,OppLastScore,OppLast3Score,OppCareer,ReservesAvg,ReservesLast
Peter Ladhams,SYD,RUC/FWD,261000,-1800,-1800,50.41088609,78,38,63,0.475,28,5,0,0,51,67,0.627696078,27.66666667,0,51,67,0.76119403,27.66666667,0,0.812665,0,0,0,0,0,0,57.5,38,,51,38,66.66666667,66.66666667,0,0
Bradley Hill,STK,MID/FWD,394700,6200,18100,76.23439364,69,67,83,0.638095238,0,0,0,0,67.2,85.8,0.613291925,0,0,88.66666667,85.33333333,1.0390625,0,0,0.960471,0,0,0,0,0,0,83.66666667,42.5,72.66666667,59,101,67,68.33333333,0,0
Lachlan Smith,WBD,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.197075,0.1,0,0,0,0,0,,,,,,,,0,0
Ryley Sanders,WBD,MID/FWD,369600,30500,16300,71.38645019,61,84,85,0.756756757,17,-13,0,0,74.8,77.6,0.755180397,27.8,0,82.66666667,77.66666667,1.064377682,28.33333333,0,16.4877,2.8,2,10,0,-2,0,76,74,70,82,15,15,15,0,0
Max Heath,STK,RUC/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.909037,0.1,0,0,0.1,0,0,,,,,,,,0,0
Mate Colina,RIC,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.112614,0,0,0,0,0,0,,,,,,,,0,0
Alex Dodson,STK,RUC,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.320518,0.2,1,10,0.1,0,0,,,,,,,,0,0
Oliver Hayes-Brown,RIC,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0904164,0,0,0,0,0,0,,,,,,,,0,0
Marcus Windhager,STK,MID,368600,-16500,-9000,71.19330503,70,103,83,0.980952381,68,-1,0,0,77.8,80,0.754976368,66.2,0,68.33333333,79,0.864978903,74.66666667,0,0.348672,0,0,0,0,0,0,68.66666667,91.5,87.33333333,63.5,99,53.5,53.5,0,0
Taylor Goad,NTH,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.149972,0,0,0,0,0,0,,,,,,,,0,0
Sam Clohesy,GCS,MID,320100,-55500,-19300,61.8257649,120,55,76,0.539215686,0,0,0,0,49.5,79.25,0.463773205,0,0,53,74.66666667,0.709821429,0,0,0.166215,0,0,0,0,0,0,49.5,,16,60.66666667,66,66,66,0,0
Jaeger O'Meara,FRE,MID,373000,21500,12100,72.04314373,87,90,76,0.957446809,33,-7,0,0,80.5,80.5,0.791998368,43.5,0,81,80,1.0125,50,0,0.616131,0,0,0,0,0,0,68,93,76.5,84.5,91,88,92.8,0,0
Zac Bailey,BRL,MID/FWD,433100,53200,25300,83.65116769,72,117,84,1.063636364,0,0,0,0,94.2,83.8,0.867257102,0.8,0,100.3333333,83.33333333,1.204,1.333333333,0,2.76447,0.3,0,0,0.1,0,0,94.2,,89,97.66666667,61,75.66666667,79.44444444,0,0
Harry Perryman,COL,DEF/MID,389200,-28300,-7500,75.17209528,70,62,83,0.58490566,0,-56,0,0,75,79.8,0.734712488,30,0,73.33333333,79.33333333,0.924369748,18.66666667,0,6.52839,0.6,0,0,0.1,0,0,70.5,93,75,75,76,79.66666667,80.83333333,0,0
Ryan Byrnes,STK,MID/DEF,337200,11700,14100,65.12854709,35,91,78,0.919191919,0,0,7,-1,69.6,82.4,0.668122536,0,0.4,75,82.33333333,0.910931174,0,5,0.210069,0,0,0,0,0,0,66,75,71.33333333,67,62,48.33333333,54.25,0,0
William Green,SYD,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.139144,0,0,0,0,0,0,,,,,,,,0,0
Adam Saad,CAR,DEF,442400,-25800,19500,85.44741765,39,116,78,1.195876289,0,0,15,-18,87,81,0.859180535,0,3.4,99,79.66666667,1.242677824,0,28,1.64265,0,0,0,-0.1,0,0,116,79.75,78.33333333,100,109,103.6666667,89.69230769,0,0
Dom Sheed,WCE,MID,238400,0,0,46.04580554,47,,,,0,0,0,0,,,,,,52.66666667,75.33333333,0.699115044,61,0,0.106659,0,0,0,0,0,0,,,,,46,68,67.625,0,0
Rory Atkins,PTA,DEF,233700,0,0,45.1380233,47,,,,0,0,0,0,,,,,,38,62.33333333,0.609625668,0,20.66666667,0.220898,0,0,0,0,0,0,,,,,77,72.33333333,81.14285714,0,0
Zak Jones,STK,MID,346900,18600,-21700,67.00205512,128,31,79,0.313131313,6,-29,0,0,64.8,75.2,0.668112245,23,0,57,72.33333333,0.788018433,29.66666667,0,0.380074,0,0,0,0,0,0,83.66666667,36.5,78,45,27,74.66666667,67,0,0
Oliver Hollands,CAR,MID/DEF,323600,-9700,8800,62.50177295,29,82,81,0.811881188,0,0,8,-12,67.4,86,0.62201465,0,1,69.33333333,84.66666667,0.818897638,0,9.333333333,1.18678,0,0,0,0,0,0,82,63.75,58.66666667,80.5,75,66.33333333,66.33333333,0,0
Nick Bryan,ESS,RUC,313600,8400,-11000,60.57032138,95,13,9,1.181818182,12,12,0,0,59.5,55.25,0.927425121,53.75,0,56.33333333,52.66666667,1.069620253,50.33333333,0,2.08391,0,0,0,0,0,0,46,73,78,41,80,56.33333333,56.33333333,0,0
Toby Conway,GEE,RUC,343100,0,0,66.26810352,68,,,,0,0,0,0,,,,,,83.66666667,72,1.162037037,77.33333333,0,0.173253,0,0,0,0,0,0,,,,,83,83,83,0,0
Josh Battle,HAW,DEF,417100,-37200,-15000,80.56084517,133,80,94,0.62992126,0,0,23,23,72.2,92.8,0.595461121,0,2.4,74.66666667,95.66666667,0.780487805,0,23.33333333,0.899833,0,0,0,0,0,0,70.25,80,59.5,80.66666667,69,70,63.42857143,0,0
Luke Parker,NTH,MID/FWD,4e+05,56400,17400,77.25806298,49,69,74,0.696969697,61,-12,0,0,83.2,76.4,0.84784317,61,0,89.33333333,75,1.191111111,62,0,13.9003,1.8,1,10,-0.4,1,10,79,84.25,89.66666667,73.5,77,100.3333333,100.9230769,0,0
James Harmes,WBD,MID/FWD,368400,-12200,-16800,71.154676,120,0,2,0,0,-7,0,0,64.2,62.6,0.650645044,4.4,0,64,50.66666667,1.263157895,3.666666667,0,0.250675,0,0,0,0,0,0,85.5,50,43,96,79,96,84.4,0,0
Lachlan Bramble,WBD,DEF,342300,-49600,5100,66.11358739,60,87,81,0.820754717,0,0,30,1,64.6,83,0.600565987,0,4.2,71,80.66666667,0.880165289,0,38.33333333,0.245803,0,0,0,0,0,0,77.5,56,65.66666667,63,63,62.33333333,62.33333333,0,0
Max Knobel,GCS,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.177584,0,0,0,0,0,0,,,,,,,,0,0
James Aish,FRE,DEF,333000,0,0,64.31733743,124,,,,0,0,0,0,13,20,0.52,0,0,16.66666667,21.33333333,0.78125,4.333333333,0,0.200865,0,0,0,0,0,0,13,,,13,17,56.66666667,72.46153846,0,0
Will Verrall,MEL,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0855437,0,0,0,0,0,0,,,,,,,,0,0
Caleb Poulter,WBD,MID,281300,0,0,54.33173279,56,,,,0,0,0,0,,,,,,74.66666667,84.33333333,0.885375494,0,0,0.164049,0,0,0,0,0,0,,,,,34,34,34,0,0
Isaac Cumming,ADE,MID,316900,29200,19000,61.20770039,24,86,83,0.796296296,0,0,0,0,70,79,0.674283818,0.6,0,73.66666667,80,0.920833333,0,0,2.4342,0.2,0,0,0.2,0,0,61.66666667,82.5,73.66666667,64.5,,,,0,0
Toby Greene,GWS,FWD,501900,75500,29400,96.93955452,24,127,91,1.104347826,13,10,0,0,109.6,90.6,0.94471462,16,0,116.3333333,89.66666667,1.29739777,11,0,3.32429,0.5,1,0,0.2,1,0,118.75,73,112,108,94,98.33333333,89.45454545,0,0
Blake Hardwick,HAW,DEF/FWD,416500,10000,-10000,80.44495808,109,26,83,0.230088496,0,0,0,0,74.6,88.8,0.659459123,0,0.6,77.33333333,86.33333333,0.895752896,0,5.666666667,0.734701,0,0,0,-0.2,0,0,86.75,26,95.5,60.66666667,85,59,67.41666667,0,0
Josh Ward,HAW,MID,351500,67000,19200,67.89052284,69,49,64,0.563218391,14,14,0,0,81.5,72.5,0.872267183,17,0,80.66666667,69.66666667,1.157894737,20.66666667,0,2.39143,1.3,2,0,0.6,1,0,92.33333333,49,88,75,68,76.33333333,76.33333333,0,0
Harley Reid,WCE,MID/DEF,358300,-75700,-8400,69.20390991,66,76,84,0.723809524,11,1,16,-1,60.6,82.2,0.573712289,41.4,1,66.66666667,84.66666667,0.787401575,22.33333333,11,3.80723,0,0,0,0,0,0,,60.6,48,69,59,59,59,0,0
Matthew Johnson,FRE,MID,343700,2200,4000,66.38399061,72,81,78,0.84375,33,-10,0,0,72.2,76,0.74222835,43,0,70.66666667,76.66666667,0.92173913,49,0,0.193827,0,0,0,0,0,0,70.66666667,74.5,51.5,86,72,72,72,0,0
Taylor Adams,SYD,MID/FWD,370100,0,0,71.48302277,116,,,,0,0,0,0,36,54,0.515555556,0,0,53.66666667,57,0.941520468,26.66666667,0,0.230102,0,0,0,0,0,0,,36,36,,56,87.66666667,96.84615385,0,0
Wayne Milera,ADE,DEF,307200,53200,22500,59.33419237,2,109,80,1.038095238,0,0,18,3,73,77.8,0.713009491,0,1.8,73.66666667,78.66666667,0.936440678,0,31,4.34107,1.4,0,0,0.4,0,0,61,91,68.66666667,79.5,91,76.66666667,70.71428571,0,0
Jack Graham,WCE,MID/FWD,406300,30300,11500,78.47487747,78,101,85,0.952830189,0,-24,0,0,92.25,83.25,0.880719458,39.75,0,87.33333333,84,1.03968254,29.33333333,0,1.85597,0.4,0,0,0,-1,-10,,92.25,102,82.5,62,94,79.2,0,0
Jack Ginnivan,HAW,FWD,310300,-76600,-29000,59.93294236,98,50,67,0.549450549,0,0,0,0,53.6,75.8,0.546442942,0,0,45.66666667,73.66666667,0.619909502,0,0,1.47103,0,0,0,0,0,0,54.5,50,49.5,56.33333333,45,45,45,0,0
Mitch McGovern,CAR,DEF,348800,-62900,10500,67.36903092,14,125,87,1.136363636,0,0,62,35,66,82.2,0.623616001,0,4,75.33333333,83.33333333,0.904,0,38.66666667,0.212776,0,0,0,0,0,0,125,51.25,72,57,83,76.66666667,73.5,0,0
Lachie Weller,GCS,DEF/MID,298900,-2600,-4000,57.73108756,56,67,84,0.592920354,17,17,0,0,62.75,77.5,0.628360508,13.5,0,57.33333333,79.66666667,0.719665272,10.33333333,0,0.513803,0,0,0,0,0,0,62.75,,56,65,27,65,64.5,0,0
Archie Perkins,ESS,MID/FWD,335400,-12700,-12700,64.78088581,100,47,75,0.484536082,12,12,0,0,59.66666667,80.66666667,0.560828775,28.33333333,0,59.66666667,80.66666667,0.739669421,28.33333333,0,0.702216,0,0,0,0,0,0,47,66,53,63,40,70,68.5,0,0
Nathan O'Driscoll,FRE,MID,309800,111800,0,59.83636978,35,,,,0,0,0,0,84,71.25,0.914337088,18.75,0,81.66666667,69.66666667,1.172248804,2.333333333,0,18.2841,4.8,4,0,-90.2,-95,-100,75,93,70.5,97.5,70,70,70,0,0
Josh Treacy,FRE,FWD,507400,53400,29200,98.00185289,65,130,88,1.19266055,0,0,0,0,99.6,90,0.890837207,1,0,117.3333333,89.33333333,1.313432836,0,0,0.842443,0.2,0,0,0.2,0,0,117.3333333,73,110,92.66666667,120,100.6666667,100.6666667,0,0
Logan Evans,PTA,DEF,330100,-41200,0,63.75721647,137,,,,0,0,0,-9,49.25,71.25,0.530656497,0,2,53.66666667,66.33333333,0.809045226,0,18.33333333,0.419597,0.1,0,0,-0.1,0,0,101,32,60.5,38,41,41,41,0,0
Paddy Dow,STK,MID,327100,0,0,63.177781,65,,,,0,0,0,0,,,,,,72.33333333,69,1.048309179,70,0,0.0909578,0,0,0,0,0,0,,,,,41,61.66666667,61,0,0
Luke Nankervis,ADE,DEF,382600,0,0,73.89733724,130,73,82,0.682242991,0,0,0,0,49.5,53.5,0.735060889,0,0,58.66666667,62.66666667,0.936170213,0,0,0.149431,0,0,0,0,0,0,,49.5,73,26,63,63,63,0,0
Bodhi Uwland,GCS,DEF,355100,-38000,-20500,68.58584541,106,41,82,0.372727273,0,0,18,1,59.25,85.5,0.538692958,0,1.25,59.33333333,83.33333333,0.712,0,14,0.23335,0,0,0,0,0,0,59.25,,65,57.33333333,89,65,65,0,0
Jeremy Howe,COL,DEF,384100,-52600,-18800,74.18705498,143,35,85,0.327102804,0,0,50,10,60.4,81.4,0.57300891,0,3.6,66,90.33333333,0.730627306,0,46.66666667,0.388736,0,0,0,0,0,0,60.5,60,43.33333333,86,116,90.66666667,95.45454545,0,0
Joel Freijah,WBD,DEF/MID,358600,-11800,-28200,69.26185346,115,50,86,0.442477876,6,-21,0,0,75.2,83.2,0.703789281,25.8,0.2,55.66666667,82.66666667,0.673387097,20,0,10.4948,1.9,0,0,-10.8,-13,0,88.5,66.33333333,86.33333333,58.5,,,,0,0
Coen Livingstone,WCE,RUC/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.445044,1.3,3,0,0.2,3,0,,,,,,,,0,0
Harry Barnett,WCE,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,15,26,0.576923077,16.5,0,0.468866,0,0,0,0,0,0,,,,,,,,0,0
Mark Blicavs,GEE,MID/DEF,393800,26400,1600,76.060563,86,45,90,0.384615385,0,0,0,0,79.75,82.75,0.760579343,18.75,0,79.33333333,83.66666667,0.948207171,19,0,0.662693,0,0,0,0,0,0,63,96.5,81,79.33333333,101,74.66666667,79.58823529,0,0
Alex Davies,GCS,MID,333200,0,0,64.35596646,66,,,,0,0,0,0,,,,,,60.33333333,64.33333333,0.937823834,59.33333333,0,0.127774,0,0,0,0,0,0,,,,,58,52.5,52.5,0,0
Kyle Langford,ESS,FWD,422200,0,0,81.54588547,121,,,,0,0,0,0,53,62,0.654320988,0,0,83,78.33333333,1.059574468,0,0,0.287492,0,0,0,0,0,0,,53,,53,53,94.33333333,91,0,0
Will Graham,GCS,MID/FWD,343500,1800,-6700,66.34536158,93,42,83,0.378378378,17,10,0,0,66.5,80.5,0.641948488,15.75,0,64.66666667,81,0.798353909,11.33333333,0,0.170546,0,0,0,0,0,0,66.5,,70,65.33333333,90,90,90,0,0
Aaron Naughton,WBD,FWD,325100,-55200,-14500,62.79149069,77,58,85,0.517857143,0,0,0,0,63.2,83.8,0.575036563,1.6,0,56.66666667,82.66666667,0.685483871,0,0,0.584729,0,0,0,0,0,0,78,53.33333333,68,56,124,96,75.16666667,0,0
Tom Papley,SYD,FWD,393500,-37600,0,76.00261946,131,,,,0,0,0,0,52.66666667,82.66666667,0.512606335,8.666666667,0,52.66666667,82.66666667,0.637096774,8.666666667,0,0.478611,0,0,0,0,0,0,69,44.5,44.5,69,78,61.66666667,65.28571429,0,0
Ryan Lester,BRL,DEF,355400,-29300,-28300,68.64378896,125,50,90,0.423728814,0,0,8,-1,67.2,87.8,0.590299852,0,0.8,55,90.66666667,0.606617647,0,10.33333333,0.420139,0,0,0,0,0,0,67.2,,88,53.33333333,42,57.66666667,61.66666667,0,0
Brodie Smith,ADE,DEF,343100,0,0,66.26810352,68,,,,0,0,0,0,,,,,,55.66666667,81.66666667,0.681632653,0,21,0.0774224,0,0,0,0,0,0,,,,,97,77.66666667,80.45454545,0,0
Mattaes Phillipou,STK,MID/FWD,313800,0,0,60.60895041,62,,,,0,0,0,0,,,,,,88.66666667,81.66666667,1.085714286,41.66666667,0,0.785053,0,0,0,0,0,0,,,,,18,38.5,38.5,0,0
Darcy Tucker,NTH,DEF/MID,343400,-12000,6400,66.32604707,65,55,85,0.48245614,0,0,0,0,56.6,72.2,0.55706055,0,0.2,72,82,0.87804878,0,2.666666667,0.622628,0,0,0,0,0,0,60,55.75,66.66666667,41.5,48,54.33333333,60.25,0,0
Sam Darcy,WBD,FWD,526900,99900,22900,101.7681835,87,87,84,0.790909091,17,0,0,0,109.2,83.8,1.012731869,19.6,0,117.6666667,83.66666667,1.406374502,19,0,12.1959,4.5,6,0,0.4,0,-10,100.5,115,93.33333333,133,49,32.5,32.5,0,0
Kysaiah Pickett,MEL,FWD,395400,0,0,76.36959525,64,81,87,0.716814159,42,-17,0,0,86,85,0.822692794,50.5,0,94.33333333,77.66666667,1.214592275,36.33333333,0,0.30969,0.1,0,0,0.1,0,0,,86,81,91,47,60.33333333,66.85714286,0,0
Archie Roberts,ESS,DEF/MID,366900,28500,22600,70.86495827,14,107,84,0.981651376,0,0,11,11,80.25,84.75,0.746365169,0,0.75,85.66666667,84.33333333,1.015810277,0,9.666666667,1.55928,0.1,0,0,-0.1,0,0,102.5,58,75,85.5,,,,0,0
Ben King,GCS,FWD,345300,26900,400,66.69302287,84,71,83,0.63963964,0,0,0,0,80.5,85,0.726760634,0,0,69,84.33333333,0.818181818,0,0,1.41634,0,0,0,0,0,0,80.5,,51,90.33333333,34,80.33333333,71.16666667,0,0
Zac Taylor,ADE,MID/FWD,235300,0,0,45.44705555,47,50,36,1.086956522,8,8,0,0,50,36,1.086956522,8,0,47,46.33333333,1.014388489,5.666666667,0,0.547371,0,0,0,0,0,0,,50,50,,4,4,4,0,0
Conor McKenna,BRL,DEF,301700,0,0,58.271894,106,,,,0,0,0,0,37,48.5,0.595829992,0,0,43.33333333,57.33333333,0.755813953,0,9.666666667,0.206821,0,0,0,0,0,0,37,,29,45,79,102,72.875,0,0
Cam Rayner,BRL,FWD,367600,-55000,-1600,71.00015988,70,70,90,0.593220339,8,-13,0,0,62,82,0.589114169,14,0,72.33333333,80.66666667,0.896694215,14,0,0.992956,0,0,0,0,0,0,62,,59.5,63.66666667,58,80,77.33333333,0,0
Darcy Wilson,STK,MID/FWD,310900,-41000,-9500,60.04882945,60,63,80,0.623762376,0,0,0,0,62.2,85.6,0.569974985,0.6,0,56.66666667,83.66666667,0.677290837,1,0,1.40876,0,0,0,-0.1,0,0,52.33333333,77,52.33333333,77,69,69,69,0,0
Luke McDonald,NTH,DEF,382300,24700,-2600,73.83939369,103,46,79,0.433962264,0,0,7,7,74.8,83.2,0.688222424,0,0.6,74.66666667,83,0.899598394,0,5,0.533836,0,0,0,0,0,0,71,75.75,65.33333333,89,68,88.33333333,89.90909091,0,0
Ben Ainsworth,GCS,FWD,359300,3700,3700,69.39705507,50,91,83,0.81981982,0,0,0,0,73.66666667,82,0.684294537,0,0,73.66666667,82,0.898373984,0,0,0.142392,0,0,0,0,0,0,73.66666667,,74,73.5,69,84,70.57142857,0,0
Thomson Dow,RIC,MID,347200,25800,-200,67.05999867,77,67,71,0.770114943,67,2,0,0,75.4,74.2,0.790307367,49.8,0,69,71,0.971830986,53.66666667,0,0.396858,0,0,0,0,0,0,100,69.25,76.66666667,73.5,23,31.33333333,31.33333333,0,0
Tom Barrass,HAW,DEF,357200,-94800,-23500,68.99145024,91,75,87,0.63559322,0,0,8,8,58.8,90,0.506449523,0,0.2,58,89.66666667,0.646840149,0,2.666666667,0.927986,0,0,0,0,0,0,54.75,75,58,59.33333333,52,83,64.57142857,0,0
Kai Lohmann,BRL,FWD,379800,0,0,73.3565308,205,,,,0,0,0,0,11,31,0.545588235,0,0,38.33333333,48.66666667,0.787671233,0,0,1.04601,0,0,0,0,0,0,11,,13,9,49,37,37,0,0
Jacob Weitering,CAR,DEF,397900,-17000,-3400,76.85245815,73,91,94,0.771186441,0,0,8,8,80.8,97.4,0.651082801,0,0.2,77.33333333,96.66666667,0.8,0,2.666666667,1.66485,0,0,0,0,0,0,91,78.25,80,82,97,92.33333333,74.5,0,0
Mitch Georgiades,PTA,FWD,415700,37600,8800,80.29044195,63,73,88,0.613445378,0,0,0,0,79.4,87,0.706343595,0,0,87.66666667,88.33333333,0.99245283,0,0,0.412017,0,0,0,0,0,0,92,71,98.66666667,50.5,116,67.33333333,67.33333333,0,0
Nat Fyfe,FRE,MID,372800,0,0,72.0045147,74,,,,0,0,0,0,,,,,,59,67.66666667,0.871921182,53,0,0.177043,0,0,0,0,0,0,,,,,49,73.33333333,95.88888889,0,0
Noah Answerth,BRL,DEF,317100,10400,-3900,61.24632943,62,70,80,0.666666667,0,0,0,0,67.8,81.2,0.635740051,0,0,61,80,0.7625,0,0,0.89875,0,0,0,0,0,0,67.8,,68.5,67.33333333,37,41.66666667,41.66666667,0,0
Toby Bedford,GWS,MID/FWD,361800,31600,4100,69.87991796,90,47,84,0.443396226,71,9,0,0,70.4,83,0.675382664,67,0,74.33333333,80.33333333,0.925311203,66,0,1.67297,0,0,0,0,0,0,63.75,97,73,68.66666667,56,44.33333333,44.33333333,0,0
Kayle Gerreyn,ESS,RUC,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.178667,0,0,0,0,0,0,,,,,,,,0,0
Oskar Baker,WBD,MID/DEF,246400,-10600,0,47.59096679,41,,,,0,0,0,-14,43.33333333,53.66666667,0.685783085,0,0.333333333,43.33333333,53.66666667,0.807453416,0,4.666666667,0.173253,0,0,0,0,0,0,48,41,24,53,55,,,0,0
Nathan Broad,RIC,DEF,346100,-15700,21100,66.84753899,24,96,93,0.842105263,0,0,25,15,66,90,0.569434121,0,1,80.66666667,91.66666667,0.88,0,14,0.329722,0,0,0,0,0,0,51,69.75,78,48,60,59.66666667,62.5,0,0
Nicholas Madden,GWS,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.156469,0,0,0,0,0,0,,,,,,,,0,0
Logan Smith,GWS,RUC,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.22198,0,0,0,0,0,0,,,,,,,,0,0
Max Michalanney,ADE,DEF,323300,-32100,-21600,62.4438294,116,43,100,0.328244275,0,0,0,0,59,92.6,0.491131869,0,0,52.33333333,94.33333333,0.554770318,0,0,0.30969,0,0,0,0,0,0,72.66666667,38.5,63.66666667,52,57,55.66666667,55.66666667,0,0
Josh Rachele,ADE,FWD,351400,7500,0,67.87120833,96,,,,0,0,0,0,73.66666667,58,1.101337862,1.666666667,0,73.66666667,58,1.270114943,1.666666667,0,0.66161,0,0,0,-0.1,0,0,73.66666667,,66.5,88,69,72,65.5,0,0
Alex Sexton,GCS,DEF,402000,0,0,77.64435329,147,,,,0,0,0,0,18,41,0.339622642,0,0,41,66.66666667,0.615,0,20,0.0649699,0,0,0,0,0,0,18,,,18,69,56,48.11111111,0,0
Cam Mackenzie,HAW,MID,389400,61500,11000,75.21072431,64,64,70,0.673684211,66,66,0,0,84,68.8,0.963194,48,0,83.66666667,66,1.267676768,46.33333333,0,2.53382,0.7,0,0,0.5,0,0,89,64,88.5,81,67,66.66666667,66.66666667,0,0
Finn Maginness,HAW,MID/FWD,271900,13300,-4500,52.51616831,48,31,87,0.264957265,0,0,0,0,54.2,80.8,0.528467785,0,0,51.66666667,85.33333333,0.60546875,0,0,1.36762,0,0,0,0,0,0,60,31,72,42.33333333,38,38,38,0,0
Dante Visentini,PTA,RUC,248900,0,0,48.07382969,50,,,,0,0,0,0,,,,,,66,76.33333333,0.864628821,59.66666667,0,0.131023,0,0,0,0,0,0,,,,,,,,0,0
Liam Reidy,FRE,RUC,132600,0,0,25.61104788,20,,,,0,0,0,0,34,75,0.336633663,35,0,38.66666667,70.33333333,0.549763033,58,0,7.22357,1.5,1,0,-0.9,0,0,,34,,34,,,,0,0
Jaspa Fletcher,BRL,MID/DEF,370700,24400,11100,71.59890987,32,90,84,0.818181818,0,0,15,15,77.2,78.6,0.743620867,0,1.2,80,79,1.012658228,0,5,0.747154,0,0,0,0,0,0,77.2,,72.5,80.33333333,88,65.33333333,65.33333333,0,0
Jamie Cripps,WCE,FWD,366700,-33200,-4900,70.82632924,98,63,82,0.611650485,0,0,0,0,64.2,87,0.575395473,0,0,70.33333333,85,0.82745098,0,0,0.18354,0,0,0,0,0,0,,64.2,72.5,58.66666667,107,95.33333333,83.90909091,0,0
Connor Budarick,GCS,DEF/MID,319200,-22300,0,61.65193426,108,,,,0,0,0,0,51.33333333,77,0.518178118,0,0,51.33333333,77,0.666666667,0,0,0.0644285,0,0,0,0,0,0,51.33333333,,32,61,67,62.66666667,62.66666667,0,0
Neil Erasmus,FRE,MID/FWD,119900,0,0,23.15810438,-49,,,,0,0,0,0,60.5,65.5,0.754038644,28.5,0,56,59,0.949152542,35.66666667,0,16.1753,3.8,3,0,0.3,-3,-20,80,41,41,80,,,,0,0
Charlie Cameron,BRL,FWD,305200,-9200,-9200,58.94790205,76,54,78,0.529411765,0,0,0,0,55.66666667,83,0.523508758,0,0,55.66666667,83,0.670682731,0,0,0.906871,0,0,0,0,0,0,55.66666667,,61,53,49,64,66.14285714,0,0
Sam Draper,ESS,RUC/FWD,411700,2500,2400,79.51786132,68,110,87,0.964912281,85,85,0,0,88.25,90,0.774710403,45.5,0,83.33333333,92.66666667,0.899280576,48.66666667,0,3.60583,0.1,0,0,-0.1,0,0,89,87.5,70,106.5,97,86,80.5,0,0
Taylor Walker,ADE,FWD,408300,61100,7900,78.86116779,78,73,80,0.701923077,0,0,0,0,85.2,72.6,0.904300608,0,0,85.66666667,77.33333333,1.107758621,0,0,0.476446,0,0,0,0,0,0,86.66666667,83,76,99,87,63.66666667,68.09090909,0,0
Jayden Hunt,WCE,DEF/MID,279200,-79900,-18400,53.92612796,79,49,83,0.471153846,0,0,0,0,43.6,82.8,0.409049316,0,0,45.33333333,83.33333333,0.544,0,0,0.352462,0,0,0,0,0,0,,43.6,40,46,38,83.33333333,74.66666667,0,0
Max King,STK,FWD,300400,0,0,58.0208053,60,,,,0,0,0,0,,,,,,47,85.33333333,0.55078125,0,0,0.160259,0,0,0,0,0,0,,,,,64,56.33333333,56.33333333,0,0
Tim Membrey,COL,FWD,334400,-7300,-18400,64.58774065,73,70,83,0.666666667,0,0,0,0,66.4,80.6,0.650849171,0,0,56.33333333,82.33333333,0.684210526,0,0,0.995122,0,0,0,0,0,0,72.5,42,82.66666667,42,70,69,79.3,0,0
Aiden Riddle,FRE,RUC,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.95505,2.4,1,0,0.4,-2,0,,,,,,,,0,0
Dylan Williams,PTA,DEF,183600,0,0,35.46145091,37,,,,0,0,0,0,,,,,,47,70.33333333,0.668246445,0,20,0.147265,0,0,0,0,0,0,,,,,64,47,47,0,0
Tom Lynch,RIC,FWD,194600,11400,-2000,37.58604764,45,34,62,0.447368421,0,0,0,0,43.5,78.25,0.432040697,0,0,37.66666667,75.33333333,0.5,0,0,13.707,1.4,2,0,-2.4,-1,0,61,37.66666667,44,42,,,,0,0
Chayce Jones,ADE,MID,322000,0,0,62.1927407,64,,,,0,0,0,0,,,,,,47.33333333,63.33333333,0.747368421,1,3.333333333,0.0687598,0,0,0,0,0,0,,,,,103,60.33333333,60.33333333,0,0
Brady Hough,WCE,DEF,297700,-39400,-12400,57.49931337,69,69,87,0.633027523,26,26,0,0,59,88.2,0.522793388,5.2,0,52.33333333,88.66666667,0.590225564,8.666666667,0,0.337302,0,0,0,0,0,0,,59,61.5,57.33333333,59,53.66666667,57.4,0,0
