Season,Round,player_id,Player,squad_id,Team,Position,af_cost,af_be,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,venue.name,result,sc_be,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,sc_magic_number,af_priced_at,sc_priced_at,Opposition,home_status
2025,1,CD_I1027702,Lachlan Smith,140,WBD,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I1017939,Ryley Sanders,140,WBD,MID/FWD,695000,56,339100,114,64,72,CD_M20250140105,84,14,0,42,0,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,69.3252457451123,64.9817566444737,North Melbourne,home
2025,1,CD_I1015886,Max Heath,130,STK,RUC/FWD,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I1021660,Mate Colina,120,RIC,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I1027011,Alex Dodson,130,STK,RUC,230000,25,113500,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,21.7500129140306,,
2025,1,CD_I1035199,Oliver Hayes-Brown,120,RIC,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I1023270,Marcus Windhager,130,STK,MID,736000,92,385100,104,80,72,CD_M20250140107,79,9,0,26,0,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,73.4149365012988,73.7967398519222,Adelaide Crows,away
2025,1,CD_I1031506,Taylor Goad,100,NTH,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I1013257,Sam Clohesy,1000,GCS,MID,621000,85,375600,119,39,33,CD_M20250140109,93,0,0,0,0,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.9438526729708,71.9762541895143,West Coast Eagles,away
2025,1,CD_I294613,Jaeger O'Meara,60,FRE,MID,700000,77,351500,111,79,99,CD_M20250140103,82,8,0,24,0,34,9,Fremantle,GMHBA Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,69.823988520257,67.3579695090902,Geelong Cats,away
2025,1,CD_I1002312,Zac Bailey,20,BRL,MID/FWD,727000,69,379900,112,106,68,CD_M20250140104,84,0,0,0,0,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,72.5171995060383,72.800263489341,Sydney Swans,away
2025,1,CD_I998205,Harry Perryman,40,COL,DEF,708000,79,417500,100,62,49,CD_M20250140106,78,13,0,42,0,31,9,Collingwood,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,70.6219769604885,80.0055541110816,Port Adelaide,home
2025,1,CD_I1011994,Ryan Byrnes,130,STK,MID,679000,63,325500,109,59,62,CD_M20250140107,84,0,0,0,0,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.7292688646493,62.3755876961845,Adelaide Crows,away
2025,1,CD_I1027901,William Green,160,SYD,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I295461,Adam Saad,30,CAR,DEF,707000,68,468200,108,91,72,CD_M20250140101,82,0,2,0,50,24,4,Carlton,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,70.5222284054596,89.7211986462476,Richmond,away
2025,1,CD_I296296,Dom Sheed,150,WCE,MID,864000,94,238400,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,86.1827515450029,45.6846086229505,,
2025,1,CD_I294472,Rory Atkins,110,PTA,DEF,606000,66,233700,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.4476243475368,44.783947295233,,
2025,1,CD_I991988,Zak Jones,130,STK,MID,614000,72,328300,96,42,34,CD_M20250140107,73,7,0,20,0,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.2456127877683,62.9121518914205,Adelaide Crows,away
2025,1,CD_I1023495,Oliver Hollands,30,CAR,MID,624000,59,333300,111,79,72,CD_M20250140101,85,0,1,0,25,24,4,Carlton,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,62.2430983380577,63.8703022400562,Richmond,away
2025,1,CD_I1011954,Nick Bryan,50,ESS,RUC,665000,63,305200,82,69,81,CD_M20250140102,63,21,0,64,0,33,8,Essendon,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,66.3327890942441,58.4854972807236,Hawthorn,away
2025,1,CD_I1017063,Toby Conway,70,GEE,RUC,656000,72,343100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,65.4350520989837,65.7482769233822,,
2025,1,CD_I998134,Josh Battle,80,HAW,DEF,713000,91,454300,117,83,82,CD_M20250140102,89,0,3,0,23,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,71.1207197356332,87.0575406770404,Essendon,home
2025,1,CD_I290778,Luke Parker,100,NTH,MID/FWD,840000,72,343600,109,69,85,CD_M20250140105,80,19,0,58,0,33,11,North Melbourne,Marvel Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,83.7887862243084,65.8440919582458,Western Bulldogs,away
2025,1,CD_I297899,James Harmes,140,WBD,MID/FWD,677000,45,380600,101,79,63,CD_M20250140105,74,1,0,3,0,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.5297717545914,72.93440453815,North Melbourne,home
2025,1,CD_I1000864,Lachlan Bramble,140,WBD,DEF,611000,78,391900,117,86,77,CD_M20250140105,86,0,5,0,38,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.9463671226814,75.0998243260667,North Melbourne,home
2025,1,CD_I1027701,Max Knobel,1000,GCS,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I295067,James Aish,60,FRE,DEF,618000,106,333000,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.644607007884,63.8128132191381,,
2025,1,CD_I1015473,Will Verrall,90,MEL,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I1011589,Caleb Poulter,140,WBD,MID,586000,64,281300,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,58.452653246958,53.9055386142449,,
2025,1,CD_I1001396,Isaac Cumming,10,ADE,MID,569000,43,287700,101,79,72,CD_M20250140107,77,1,0,3,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,56.756927811466,55.1319710604986,St Kilda,home
2025,1,CD_I295344,Toby Greene,1010,GWS,FWD,860000,57,426400,127,124,112,CD_M20250140108,98,6,0,23,0,26,8,GWS GIANTS,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,85.7837573248871,81.7110617316531,Melbourne,away
2025,1,CD_I993794,Blake Hardwick,80,HAW,DEF,677000,48,406500,123,77,69,CD_M20250140102,94,0,1,0,8,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.5297717545914,77.897623344083,Essendon,home
2025,1,CD_I1017110,Josh Ward,80,HAW,MID,691000,46,284500,105,84,88,CD_M20250140102,81,2,0,6,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.9262515249965,54.5187548373717,Essendon,home
2025,1,CD_I1023492,Harley Reid,150,WCE,MID,606000,69,434000,100,44,44,CD_M20250140109,78,21,0,68,0,31,16,West Coast Eagles,Optus Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.4476243475368,83.1674502615794,Gold Coast SUNS,home
2025,1,CD_I1016825,Matthew Johnson,60,FRE,MID,673000,83,341500,107,98,89,CD_M20250140103,80,17,0,50,0,34,9,Fremantle,GMHBA Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.1307775344756,65.4416688118188,Geelong Cats,away
2025,1,CD_I291776,Taylor Adams,160,SYD,MID/FWD,665000,93,370100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,66.3327890942441,70.9222888060151,,
2025,1,CD_I990882,Wayne Milera,10,ADE,DEF,568000,58,254000,96,58,48,CD_M20250140107,74,0,1,0,8,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,56.6571792564371,48.6740377106939,St Kilda,home
2025,1,CD_I990827,Jack Graham,150,WCE,MID/FWD,703000,73,376000,104,107,97,CD_M20250140109,81,22,0,71,0,31,16,West Coast Eagles,Optus Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,70.1232341853438,72.0529062174052,Gold Coast SUNS,home
2025,1,CD_I1012857,Jack Ginnivan,80,HAW,FWD,634000,106,386900,108,62,70,CD_M20250140102,83,0,0,0,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.240583888347,74.141673977431,Essendon,home
2025,1,CD_I297255,Mitch McGovern,30,CAR,DEF,607000,73,411700,107,45,52,CD_M20250140101,81,0,1,0,25,24,4,Carlton,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.5473729025657,78.8940997066641,Richmond,away
2025,1,CD_I298524,Lachie Weller,1000,GCS,DEF,695000,100,301500,92,79,81,CD_M20250140109,71,7,0,23,0,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,69.3252457451123,57.7764660227332,West Coast Eagles,away
2025,1,CD_I1015873,Archie Perkins,50,ESS,MID,686000,69,348100,111,79,85,CD_M20250140102,85,8,0,24,0,33,8,Essendon,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.4275087498518,66.7064272720179,Hawthorn,away
2025,1,CD_I1013220,Nathan O'Driscoll,60,FRE,MID,642000,39,198000,102,91,85,CD_M20250140103,76,23,0,68,0,34,9,Fremantle,GMHBA Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,64.0385723285785,37.942753805974,Geelong Cats,away
2025,1,CD_I1012819,Josh Treacy,60,FRE,FWD,712000,59,454000,122,34,28,CD_M20250140103,90,0,0,0,0,34,9,Fremantle,GMHBA Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,71.0209711806042,87.0000516561222,Geelong Cats,away
2025,1,CD_I1019938,Logan Evans,110,PTA,DEF,599000,98,371300,109,36,23,CD_M20250140106,86,0,0,0,0,31,10,Port Adelaide,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,59.7493844623342,71.1522448896876,Collingwood,away
2025,1,CD_I1002256,Paddy Dow,130,STK,MID,649000,71,327100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,64.7368122137811,62.682195807748,,
2025,1,CD_I1021031,Luke Nankervis,10,ADE,DEF,614000,105,382600,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.2456127877683,73.3176646776043,,
2025,1,CD_I1017665,Bodhi Uwland,1000,GCS,DEF,586000,73,393100,118,59,50,CD_M20250140109,92,0,1,0,14,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,58.452653246958,75.3297804097393,West Coast Eagles,away
2025,1,CD_I291313,Jeremy Howe,40,COL,DEF,594000,76,436700,77,44,38,CD_M20250140106,60,0,3,0,33,31,9,Collingwood,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,59.2506416871895,83.6848514498427,Port Adelaide,home
2025,1,CD_I1027704,Joel Freijah,140,WBD,DEF,686000,89,370400,119,109,103,CD_M20250140105,88,12,1,36,8,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.4275087498518,70.9797778269332,North Melbourne,home
2025,1,CD_I1028291,Coen Livingstone,150,WCE,RUC/FWD,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I1020057,Harry Barnett,150,WCE,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I296733,Mark Blicavs,70,GEE,MID,718000,68,367400,109,81,68,CD_M20250140103,80,6,0,18,0,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,71.6194625107779,70.4048876177518,Fremantle,home
2025,1,CD_I1013268,Alex Davies,1000,GCS,MID,618000,67,333200,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.644607007884,63.8511392330835,,
2025,1,CD_I298630,Kyle Langford,50,ESS,FWD,696000,99,422200,81,53,41,CD_M20250140102,62,0,0,0,0,33,8,Essendon,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,69.4249943001412,80.9062154387991,Hawthorn,away
2025,1,CD_I1026960,Will Graham,1000,GCS,MID,607000,67,341700,102,72,64,CD_M20250140109,79,9,0,29,0,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.5473729025657,65.4799948257642,West Coast Eagles,away
2025,1,CD_I1002404,Aaron Naughton,140,WBD,FWD,584000,77,380300,119,103,89,CD_M20250140105,88,0,0,0,0,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,58.2531561369001,72.8769155172319,North Melbourne,home
2025,1,CD_I996765,Tom Papley,160,SYD,FWD,586000,86,431100,110,35,19,CD_M20250140104,83,3,0,11,0,28,14,Sydney Swans,SCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,58.452653246958,82.6117230593707,Brisbane Lions,home
2025,1,CD_I291548,Ryan Lester,20,BRL,DEF,645000,92,384700,119,73,57,CD_M20250140104,89,0,1,0,11,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,64.3378179936654,73.7200878240313,Sydney Swans,away
2025,1,CD_I291748,Brodie Smith,10,ADE,DEF,657000,72,343100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,65.5348006540126,65.7482769233822,,
2025,1,CD_I1020137,Mattaes Phillipou,130,STK,MID/FWD,656000,72,313800,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,65.4350520989837,60.133515880377,,
2025,1,CD_I993816,Darcy Tucker,100,NTH,DEF/MID,604000,51,355400,44,7,12,CD_M20250140105,33,0,0,0,0,33,11,North Melbourne,Marvel Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.2481272374789,68.1053267810261,Western Bulldogs,away
2025,1,CD_I1017126,Sam Darcy,140,WBD,FWD,852000,49,427000,111,76,65,CD_M20250140105,82,8,0,24,0,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,84.9857688846556,81.8260397734894,North Melbourne,home
2025,1,CD_I1008541,Kysaiah Pickett,90,MEL,FWD,688000,60,395400,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.6270058599097,75.7705295701117,,
2025,1,CD_I1023515,Archie Roberts,50,ESS,DEF/MID,729000,65,338400,113,64,75,CD_M20250140102,86,0,0,0,0,33,8,Essendon,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,72.7166966160962,64.8476155956647,Hawthorn,away
2025,1,CD_I1006144,Ben King,1000,GCS,FWD,629000,59,318400,112,115,92,CD_M20250140109,87,0,0,0,0,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,62.7418411132023,61.0150142011218,West Coast Eagles,away
2025,1,CD_I1017065,Zac Taylor,10,ADE,MID/FWD,427000,47,235300,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,42.5926329973568,45.0905554067964,,
2025,1,CD_I997846,Conor McKenna,20,BRL,DEF,543000,96,301700,87,45,32,CD_M20250140104,65,0,0,0,0,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,54.1634653807136,57.8147920366786,Sydney Swans,away
2025,1,CD_I1002235,Cam Rayner,20,BRL,FWD,611000,57,422600,119,41,36,CD_M20250140104,90,4,0,14,0,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.9463671226814,80.98286746669,Sydney Swans,away
2025,1,CD_I1027875,Darcy Wilson,130,STK,MID/FWD,713000,74,351900,114,91,97,CD_M20250140107,87,0,0,0,0,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,71.1207197356332,67.4346215369811,Adelaide Crows,away
2025,1,CD_I296355,Luke McDonald,100,NTH,DEF,634000,60,357600,114,79,71,CD_M20250140105,84,0,0,0,0,33,11,North Melbourne,Marvel Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.240583888347,68.5269129344258,Western Bulldogs,away
2025,1,CD_I998130,Ben Ainsworth,1000,GCS,FWD,667000,69,355600,106,56,69,CD_M20250140109,82,0,0,0,0,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,66.532286204302,68.1436527949715,West Coast Eagles,away
2025,1,CD_I1009226,Thomson Dow,120,RIC,MID,638000,51,321400,103,100,95,CD_M20250140101,79,9,0,38,0,24,15,Richmond,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.6395781084628,61.5899044103033,Carlton,home
2025,1,CD_I990290,Tom Barrass,80,HAW,DEF,522000,76,452000,114,69,54,CD_M20250140102,87,0,0,0,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,52.0687457251059,86.6167915166679,Essendon,home
2025,1,CD_I1014026,Kai Lohmann,20,BRL,FWD,489000,108,379800,10,9,4,CD_M20250140104,8,0,0,0,0,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,48.777043409151,72.7811004823683,Sydney Swans,away
2025,1,CD_I993832,Jacob Weitering,30,CAR,DEF,672000,76,414900,128,90,86,CD_M20250140101,97,0,0,0,0,24,4,Carlton,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.0310289794467,79.507315929791,Richmond,away
2025,1,CD_I1010174,Mitch Georgiades,110,PTA,FWD,671000,46,378100,105,23,32,CD_M20250140106,82,0,0,0,0,31,10,Port Adelaide,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,66.9312804244178,72.4553293638322,Collingwood,away
2025,1,CD_I291570,Nat Fyfe,60,FRE,MID,613000,67,372800,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.1458642327393,71.4396899942783,,
2025,1,CD_I1005053,Noah Answerth,20,BRL,DEF,559000,57,306700,114,75,58,CD_M20250140104,86,0,0,0,0,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,55.7594422611766,58.7729423853143,Sydney Swans,away
2025,1,CD_I1008139,Toby Bedford,1010,GWS,MID/FWD,643000,51,330200,115,62,56,CD_M20250140108,89,19,0,73,0,26,8,GWS GIANTS,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,64.1383208836075,63.2762490239021,Melbourne,away
2025,1,CD_I1029159,Kayle Gerreyn,50,ESS,RUC,232000,25,113500,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,23.1416647667137,21.7500129140306,,
2025,1,CD_I1008855,Oskar Baker,140,WBD,MID,498000,37,257000,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,49.6747804044114,49.2489279198754,,
2025,1,CD_I295203,Nathan Broad,120,RIC,DEF,590000,54,361800,116,51,44,CD_M20250140101,88,0,0,0,0,24,15,Richmond,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,58.8516474670737,69.3317592272798,Carlton,home
2025,1,CD_I1023743,Nicholas Madden,1010,GWS,RUC,230000,25,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,22.9764453602843,,
2025,1,CD_I1032161,Logan Smith,1010,GWS,RUC,230000,25,113500,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,21.7500129140306,,
2025,1,CD_I1015370,Max Michalanney,10,ADE,DEF,594000,86,355400,117,68,50,CD_M20250140107,90,0,0,0,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,59.2506416871895,68.1053267810261,St Kilda,home
2025,1,CD_I1017051,Josh Rachele,10,ADE,FWD,692000,88,343900,99,107,84,CD_M20250140107,75,0,0,0,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,69.0260000800255,65.9015809791639,St Kilda,home
2025,1,CD_I294643,Alex Sexton,1000,GCS,DEF,733000,122,402000,53,18,21,CD_M20250140109,41,0,0,0,0,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,73.1156908362119,77.0352880303109,West Coast Eagles,away
2025,1,CD_I1023482,Cam Mackenzie,80,HAW,MID,691000,46,327900,96,72,68,CD_M20250140102,73,23,0,70,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.9262515249965,62.8354998635297,Essendon,home
2025,1,CD_I1009421,Finn Maginness,80,HAW,MID/FWD,541000,45,258600,99,61,64,CD_M20250140102,76,0,0,0,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,53.9639682706557,49.5555360314388,Essendon,home
2025,1,CD_I1017128,Dante Visentini,110,PTA,RUC,443000,48,248900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,44.1886098778198,47.6967243550855,,
2025,1,CD_I1023346,Liam Reidy,60,FRE,RUC,398000,45,132600,101,34,37,CD_M20250140103,75,12,0,35,0,34,9,Fremantle,GMHBA Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,39.6999249015175,25.410147245819,Geelong Cats,away
2025,1,CD_I1023708,Jaspa Fletcher,20,BRL,MID,620000,42,346300,100,52,36,CD_M20250140104,75,0,1,0,11,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.8441041179419,66.3614931465091,Sydney Swans,away
2025,1,CD_I290826,Jamie Cripps,150,WCE,FWD,636000,80,399900,116,55,51,CD_M20250140109,90,0,0,0,0,31,16,West Coast Eagles,Optus Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.4400809984049,76.6328648838839,Gold Coast SUNS,home
2025,1,CD_I1008454,Connor Budarick,1000,GCS,DEF,655000,95,341500,99,71,66,CD_M20250140109,77,0,0,0,0,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,65.3353035439547,65.4416688118188,West Coast Eagles,away
2025,1,CD_I1020250,Neil Erasmus,60,FRE,MID/FWD,454000,34,119900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,45.2858439831381,22.9764453602843,,
2025,1,CD_I990609,Charlie Cameron,20,BRL,FWD,564000,73,314400,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,56.2581850363213,60.2484939222133,,
2025,1,CD_I1005577,Sam Draper,50,ESS,RUC,702000,81,409200,107,103,88,CD_M20250140102,82,12,0,36,0,33,8,Essendon,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,70.0234856303149,78.4150245323463,Hawthorn,away
2025,1,CD_I280506,Taylor Walker,10,ADE,FWD,679000,48,347200,71,64,49,CD_M20250140107,55,0,0,0,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.7292688646493,66.5339602092635,St Kilda,home
2025,1,CD_I994385,Jayden Hunt,150,WCE,DEF/MID,524000,68,359100,105,32,26,CD_M20250140109,82,0,0,0,0,31,16,West Coast Eagles,Optus Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,52.2682428351638,68.8143580390165,Gold Coast SUNS,home
2025,1,CD_I1006143,Max King,130,STK,FWD,528000,58,300400,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,52.6672370552796,57.5656729460333,,
2025,1,CD_I294596,Tim Membrey,40,COL,FWD,600000,81,341700,99,121,106,CD_M20250140106,78,0,0,0,0,31,9,Collingwood,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,59.8491330173631,65.4799948257642,Port Adelaide,home
2025,1,CD_I1028228,Aiden Riddle,60,FRE,RUC,230000,25,99100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,18.9905399099597,,
2025,1,CD_I1009195,Dylan Williams,110,PTA,DEF,523000,57,183600,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,52.1684942801349,35.1832808019032,,
2025,1,CD_I293813,Tom Lynch,120,RIC,FWD,432000,51,183200,115,61,51,CD_M20250140101,87,0,0,0,0,24,15,Richmond,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,43.0913757725014,35.1066287740123,Carlton,home
